age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.452054795,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,morethan50k
0.123287671,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,lessthan50k
0.726027397,private,9,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.193877551,United-States,lessthan50k
0.520547945,private,10,Divorced,Machine-op-inspect,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.136986301,private,13,Never-married,Transport-Moving,Other-relative,White,Male,0.346938776,United-States,lessthan50k
0.191780822,private,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,Cuba,morethan50k
0.356164384,private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.551020408,United-States,morethan50k
0.095890411,private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.068493151,private,3,Never-married,Other-Service,Unmarried,White,Female,0.397959184,Mexico,lessthan50k
0.246575342,private,9,Never-married,Craft-repair,Unmarried,Black,Female,0.397959184,United-States,lessthan50k
0.082191781,private,5,Never-married,Craft-repair,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.328767123,selfempnotinc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.602040816,United-States,lessthan50k
0.479452055,private,14,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,selfempnotinc,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.397959184,United-States,lessthan50k
0.575342466,selfempnotinc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.534246575,selfempnotinc,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0.5,United-States,lessthan50k
0.561643836,private,9,Divorced,Craft-repair,Not-in-family,White,Male,0.479591837,United-States,morethan50k
0.657534247,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.095890411,localgov,13,Never-married,Prof-Speciality,Not-in-family,Asian-Pac-Islander,Male,0.397959184,United-States,lessthan50k
0.465753425,private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,morethan50k
0.191780822,private,10,Married-civ-spouse,Handlers-Movers,Husband,White,Male,0.448979592,United-States,lessthan50k
0.917808219,private,9,Widowed,Prof-Speciality,Not-in-family,White,Female,0.153061224,United-States,lessthan50k
0.465753425,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.095890411,localgov,13,Never-married,Prof-Speciality,Not-in-family,White,Male,0.5,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.448979592,United-States,lessthan50k
0.068493151,private,5,Never-married,Other-Service,Not-in-family,White,Male,0.397959184,Mexico,lessthan50k
0.178082192,private,14,Never-married,Prof-Speciality,Not-in-family,White,Male,0.397959184,Ireland,lessthan50k
0.410958904,private,10,Divorced,Exec-Managerial,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.02739726,private,9,Never-married,Sales,Own-child,White,Female,0.346938776,United-States,lessthan50k
0.356164384,selfempnotinc,10,Divorced,Admin-clerical,Unmarried,White,Female,0.357142857,United-States,lessthan50k
0.178082192,private,13,Never-married,Exec-Managerial,Not-in-family,White,Female,0.5,United-States,lessthan50k
0.397260274,private,14,Divorced,Exec-Managerial,Not-in-family,White,Female,0.448979592,United-States,lessthan50k
0.438356164,localgov,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.602040816,United-States,lessthan50k
0.246575342,private,2,Never-married,Machine-op-inspect,Unmarried,White,Female,0.397959184,Mexico,lessthan50k
0.342465753,private,14,Never-married,Exec-Managerial,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,10,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,lessthan50k
0.397260274,private,12,Never-married,Craft-repair,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.082191781,private,10,Never-married,Other-Service,Own-child,White,Female,0.193877551,United-States,lessthan50k
0.123287671,private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.581632653,United-States,morethan50k
0.643835616,private,14,Never-married,Prof-Speciality,Other-relative,White,Female,0.071428571,United-States,lessthan50k
0.04109589,private,9,Never-married,Admin-clerical,Unmarried,White,Female,0.397959184,Germany,lessthan50k
0.191780822,private,9,Divorced,Transport-Moving,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.287671233,private,13,Married-civ-spouse,Tech Support,Husband,White,Male,0.397959184,United-States,morethan50k
0.369863014,private,10,Divorced,Machine-op-inspect,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.342465753,selfempnotinc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.397959184,United-States,lessthan50k
0.082191781,private,13,Never-married,Exec-Managerial,Unmarried,White,Male,0.397959184,United-States,lessthan50k
0.191780822,localgov,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0.908163265,United-States,morethan50k
0.246575342,selfempnotinc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.357142857,United-States,lessthan50k
0.178082192,selfempnotinc,10,Divorced,Craft-repair,Not-in-family,White,Male,0.346938776,United-States,lessthan50k
0.246575342,private,9,Divorced,Craft-repair,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.246575342,private,9,Married-spouse-absent,Admin-clerical,Own-child,White,Female,0.37755102,United-States,lessthan50k
0.01369863,private,6,Never-married,Other-Service,Own-child,White,Female,0.193877551,United-States,lessthan50k
0.630136986,private,9,Married-civ-spouse,Admin-clerical,Husband,Black,Male,0.397959184,United-States,lessthan50k
0.04109589,stategov,9,Never-married,Transport-Moving,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.246575342,localgov,14,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.602040816,United-States,morethan50k
0.438356164,private,14,Married-civ-spouse,Sales,Husband,White,Male,0.448979592,United-States,lessthan50k
0.493150685,selfempnotinc,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.397959184,United-States,lessthan50k
0.232876712,private,9,Separated,Admin-clerical,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.506849315,private,9,Divorced,Transport-Moving,Not-in-family,White,Male,0.56122449,United-States,morethan50k
0.315068493,private,10,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,morethan50k
0.068493151,private,13,Never-married,Sales,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.150684932,private,5,Never-married,Farming-fishing,Other-relative,White,Male,0.346938776,Mexico,lessthan50k
0.095890411,private,9,Never-married,Craft-repair,Own-child,White,Male,0.397959184,El-Salvador,lessthan50k
0.273972603,private,1,Never-married,Other-Service,Unmarried,White,Female,0.479591837,El-Salvador,lessthan50k
0.616438356,private,9,Married-civ-spouse,Sales,Wife,White,Female,0.153061224,United-States,lessthan50k
0.465753425,private,11,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,0.397959184,United-States,lessthan50k
0.657534247,private,10,Widowed,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.191780822,private,9,Never-married,Admin-clerical,Own-child,White,Female,0.071428571,United-States,lessthan50k
0.246575342,private,10,Divorced,Exec-Managerial,Unmarried,White,Male,0.908163265,United-States,morethan50k
0.342465753,private,9,Married-civ-spouse,Other-Service,Wife,Black,Female,0.346938776,United-States,lessthan50k
0.506849315,private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,Cuba,lessthan50k
0.082191781,private,13,Never-married,Craft-repair,Own-child,White,Female,0.602040816,United-States,lessthan50k
0.150684932,private,9,Never-married,Other-Service,Not-in-family,White,Female,0.459183673,United-States,lessthan50k
0.342465753,private,6,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.178082192,private,9,Never-married,Exec-Managerial,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.219178082,federalgov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.219178082,private,9,Divorced,Tech Support,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.301369863,private,9,Divorced,Machine-op-inspect,Unmarried,White,Male,0.397959184,United-States,lessthan50k
0.136986301,private,6,Married-civ-spouse,Handlers-Movers,Husband,White,Male,0.397959184,United-States,lessthan50k
0.616438356,private,2,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.397959184,Philippines,lessthan50k
0,private,5,Never-married,Sales,Other-relative,White,Male,0.295918367,United-States,lessthan50k
0.561643836,private,10,Divorced,Admin-clerical,Not-in-family,Black,Female,0.551020408,United-States,morethan50k
0.712328767,selfempinc,14,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.232876712,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.418367347,United-States,morethan50k
0.232876712,private,13,Separated,Sales,Not-in-family,White,Male,0.5,United-States,morethan50k
0.04109589,private,9,Never-married,Handlers-Movers,Own-child,White,Male,0.346938776,United-States,lessthan50k
0.643835616,federalgov,10,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.397959184,United-States,morethan50k
0.328767123,private,9,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.397959184,United-States,morethan50k
0.315068493,private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,El-Salvador,lessthan50k
0.493150685,localgov,14,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.37755102,United-States,morethan50k
0.369863014,private,15,Never-married,Prof-Speciality,Not-in-family,White,Male,0.448979592,United-States,lessthan50k
0.273972603,private,2,Never-married,Admin-clerical,Other-relative,White,Female,0.397959184,Mexico,lessthan50k
0.397260274,private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,United-States,morethan50k
0,private,4,Never-married,Machine-op-inspect,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.246575342,private,9,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.260273973,localgov,12,Separated,Admin-clerical,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.438356164,stategov,9,Married-civ-spouse,Handlers-Movers,Husband,White,Male,0.397959184,United-States,morethan50k
0.424657534,private,8,Divorced,Prof-Speciality,Unmarried,White,Female,0.244897959,United-States,lessthan50k
0.123287671,private,13,Never-married,Sales,Other-relative,White,Male,0.397959184,United-States,lessthan50k
0.123287671,private,12,Never-married,Admin-clerical,Not-in-family,White,Female,0.071428571,United-States,lessthan50k
0.246575342,stategov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.164383562,private,4,Never-married,Machine-op-inspect,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.506849315,private,10,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,morethan50k
0.260273973,localgov,10,Separated,Admin-clerical,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.246575342,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,lessthan50k
0.01369863,localgov,5,Never-married,Other-Service,Own-child,White,Male,0.244897959,United-States,lessthan50k
0.054794521,private,10,Never-married,Sales,Own-child,Black,Female,0.193877551,United-States,lessthan50k
0.068493151,private,9,Married-civ-spouse,Other-Service,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.479452055,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,El-Salvador,lessthan50k
0.260273973,selfempnotinc,10,Married-civ-spouse,Other-Service,Wife,White,Female,0.397959184,United-States,lessthan50k
0.109589041,private,13,Never-married,Exec-Managerial,Own-child,White,Female,0.602040816,United-States,lessthan50k
0.438356164,selfempnotinc,15,Never-married,Prof-Speciality,Not-in-family,White,Male,0.704081633,United-States,morethan50k
0.246575342,private,10,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,morethan50k
0.273972603,private,11,Married-civ-spouse,Sales,Husband,White,Male,0.540816327,United-States,lessthan50k
0.301369863,private,12,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.205479452,private,13,Never-married,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.493150685,private,9,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,lessthan50k
0.178082192,private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.465753425,private,10,Married-civ-spouse,Tech Support,Wife,White,Female,0.397959184,United-States,morethan50k
0.616438356,localgov,11,Divorced,Admin-clerical,Not-in-family,Black,Female,0.397959184,United-States,lessthan50k
0.287671233,private,2,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,Mexico,lessthan50k
0.082191781,private,13,Never-married,Tech Support,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.301369863,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,federalgov,10,Never-married,Admin-clerical,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.328767123,private,10,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.410958904,selfempnotinc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.109589041,private,10,Married-civ-spouse,Exec-Managerial,Wife,Black,Female,0.397959184,United-States,morethan50k
0.246575342,private,12,Divorced,Other-Service,Unmarried,White,Female,0.5,United-States,lessthan50k
0.410958904,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,morethan50k
0.178082192,private,9,Never-married,Other-Service,Not-in-family,White,Male,0.397959184,Puerto-Rico,lessthan50k
0.164383562,private,11,Married-civ-spouse,Tech Support,Husband,White,Male,0.397959184,United-States,lessthan50k
0.260273973,private,11,Married-civ-spouse,Exec-Managerial,Wife,White,Female,0.5,United-States,morethan50k
0.342465753,private,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.602040816,United-States,lessthan50k
0.465753425,private,9,Married-civ-spouse,Transport-Moving,Husband,Black,Male,0.397959184,United-States,lessthan50k
0.232876712,private,9,Divorced,Admin-clerical,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.369863014,selfempinc,9,Divorced,Craft-repair,Not-in-family,White,Male,0.602040816,Portugal,lessthan50k
0.136986301,private,13,Never-married,Machine-op-inspect,Not-in-family,White,Male,0.408163265,United-States,lessthan50k
0.246575342,private,9,Separated,Handlers-Movers,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.397260274,private,9,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.205479452,selfempnotinc,9,Divorced,Sales,Own-child,White,Male,0.62244898,United-States,lessthan50k
0.191780822,private,13,Never-married,Sales,Not-in-family,Black,Female,0.5,United-States,lessthan50k
0.082191781,private,6,Never-married,Craft-repair,Unmarried,White,Male,0.346938776,United-States,lessthan50k
0.410958904,private,14,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.551020408,United-States,morethan50k
0.671232877,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,1,United-States,lessthan50k
0.123287671,private,9,Never-married,Machine-op-inspect,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.479452055,private,9,Married-civ-spouse,Handlers-Movers,Husband,White,Male,0.397959184,United-States,morethan50k
0.493150685,selfempinc,6,Widowed,Exec-Managerial,Not-in-family,White,Female,0.295918367,United-States,lessthan50k
0.424657534,selfempnotinc,13,Married-civ-spouse,Exec-Managerial,Husband,Asian-Pac-Islander,Male,0.397959184,Japan,lessthan50k
0.273972603,selfempinc,12,Separated,Exec-Managerial,Unmarried,White,Male,0.5,United-States,lessthan50k
0,private,6,Never-married,Other-Service,Own-child,White,Female,0.040816327,United-States,lessthan50k
0.452054795,private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0,federalgov,6,Never-married,Craft-repair,Not-in-family,Black,Female,0.397959184,United-States,lessthan50k
0.246575342,private,10,Divorced,Craft-repair,Unmarried,Black,Male,0.397959184,United-States,lessthan50k
0.150684932,federalgov,13,Never-married,Craft-repair,Not-in-family,Black,Female,0.397959184,United-States,lessthan50k
0.287671233,private,12,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.493150685,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,United-States,morethan50k
0.150684932,localgov,13,Divorced,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.342465753,private,10,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.316326531,United-States,morethan50k
0.315068493,private,4,Never-married,Craft-repair,Not-in-family,White,Male,0.448979592,United-States,lessthan50k
0.04109589,private,10,Never-married,Machine-op-inspect,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.205479452,stategov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0.397959184,United-States,morethan50k
0.082191781,stategov,13,Never-married,Admin-clerical,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.109589041,private,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.397959184,Vietnam,lessthan50k
0.328767123,private,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.397959184,Taiwan,lessthan50k
0.342465753,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,morethan50k
0.01369863,private,7,Never-married,Sales,Own-child,White,Male,0.132653061,United-States,lessthan50k
0.164383562,localgov,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.602040816,Germany,morethan50k
0.260273973,private,9,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,lessthan50k
0.232876712,private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.232876712,private,9,Divorced,Craft-repair,Unmarried,White,Male,0.43877551,United-States,lessthan50k
0.424657534,stategov,8,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.260273973,selfempinc,8,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.806122449,United-States,morethan50k
0.684931507,federalgov,9,Widowed,Other-Service,Unmarried,White,Male,0.397959184,United-States,lessthan50k
0.493150685,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.493150685,selfempnotinc,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.383561644,private,15,Divorced,Prof-Speciality,Not-in-family,White,Male,0.448979592,United-States,morethan50k
0.068493151,private,5,Separated,Other-Service,Unmarried,White,Female,0.346938776,United-States,lessthan50k
0.109589041,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.428571429,United-States,lessthan50k
0.602739726,private,10,Divorced,Other-Service,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.191780822,localgov,10,Never-married,Admin-clerical,Not-in-family,Black,Female,0.397959184,United-States,lessthan50k
0.410958904,selfempinc,9,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.37755102,Germany,lessthan50k
0.191780822,private,1,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.448979592,United-States,lessthan50k
0,private,4,Never-married,Sales,Other-relative,Other,Female,0.316326531,Mexico,lessthan50k
0.287671233,selfempinc,10,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,morethan50k
0.342465753,private,10,Widowed,Exec-Managerial,Not-in-family,Amer-Indian-Eskimo,Female,0.397959184,United-States,lessthan50k
0.835616438,private,2,Married-civ-spouse,Transport-Moving,Husband,Asian-Pac-Islander,Male,0.357142857,United-States,lessthan50k
0.506849315,private,11,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.123287671,localgov,13,Never-married,Admin-clerical,Own-child,Asian-Pac-Islander,Female,0.5,United-States,lessthan50k
0.178082192,private,9,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.346938776,United-States,morethan50k
0.397260274,private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.123287671,private,13,Never-married,Prof-Speciality,Not-in-family,Black,Female,0.448979592,United-States,lessthan50k
0.178082192,private,9,Never-married,Sales,Own-child,White,Female,0.346938776,United-States,lessthan50k
0.671232877,localgov,15,Married-civ-spouse,Prof-Speciality,Husband,Black,Male,0.346938776,Jamaica,morethan50k
0.082191781,private,9,Never-married,Craft-repair,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.109589041,private,10,Never-married,Tech Support,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.205479452,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,lessthan50k
0.109589041,localgov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.37755102,United-States,lessthan50k
0.465753425,private,6,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.095890411,stategov,13,Never-married,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.068493151,private,10,Never-married,Tech Support,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.150684932,private,9,Never-married,Craft-repair,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.164383562,localgov,6,Divorced,Other-Service,Unmarried,Black,Female,0.193877551,United-States,lessthan50k
0.123287671,private,13,Never-married,Other-Service,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.328767123,federalgov,13,Never-married,Exec-Managerial,Not-in-family,White,Male,0.397959184,United-States,morethan50k
0.02739726,private,10,Never-married,Craft-repair,Own-child,White,Female,0.346938776,United-States,lessthan50k
0.465753425,private,8,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.136986301,private,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.397959184,Mexico,lessthan50k
0.219178082,private,13,Married-civ-spouse,Prof-Speciality,Husband,Black,Male,0.397959184,United-States,morethan50k
0.02739726,private,9,Never-married,Sales,Own-child,White,Female,0.071428571,United-States,lessthan50k
0.328767123,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.448979592,United-States,morethan50k
0.164383562,federalgov,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,morethan50k
0.150684932,private,9,Married-civ-spouse,Admin-clerical,Husband,Black,Male,0.397959184,United-States,lessthan50k
0.246575342,private,10,Never-married,Exec-Managerial,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.054794521,federalgov,9,Never-married,Admin-clerical,Own-child,White,Male,0.357142857,United-States,lessthan50k
0.095890411,localgov,10,Never-married,Craft-repair,Not-in-family,White,Male,0.5,United-States,morethan50k
0.424657534,private,6,Divorced,Other-Service,Not-in-family,White,Female,0.306122449,United-States,lessthan50k
0.397260274,selfempinc,8,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.602040816,United-States,morethan50k
0.246575342,private,10,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,lessthan50k
0.246575342,federalgov,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.452054795,private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.383561644,private,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,lessthan50k
0.616438356,localgov,13,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.397959184,United-States,lessthan50k
0.301369863,localgov,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.448979592,United-States,morethan50k
0.219178082,localgov,9,Divorced,Craft-repair,Unmarried,White,Male,0.397959184,United-States,lessthan50k
0.068493151,private,10,Never-married,Handlers-Movers,Not-in-family,White,Female,0.295918367,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.479591837,United-States,morethan50k
0.109589041,private,6,Divorced,Craft-repair,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.369863014,private,10,Divorced,Other-Service,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.123287671,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,United-States,lessthan50k
0.191780822,stategov,14,Divorced,Exec-Managerial,Unmarried,White,Female,0.5,United-States,morethan50k
0.534246575,private,9,Married-civ-spouse,Sales,Wife,White,Female,0.142857143,United-States,lessthan50k
0.438356164,selfempnotinc,3,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,lessthan50k
0.438356164,private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.397260274,private,9,Widowed,Admin-clerical,Unmarried,White,Female,0.428571429,United-States,lessthan50k
0.219178082,private,10,Never-married,Craft-repair,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.109589041,private,13,Never-married,Prof-Speciality,Not-in-family,White,Female,0.295918367,United-States,lessthan50k
0.315068493,private,12,Divorced,Exec-Managerial,Not-in-family,White,Female,0.397959184,United-States,morethan50k
0.205479452,stategov,14,Never-married,Prof-Speciality,Not-in-family,White,Male,0.091836735,United-States,lessthan50k
0.369863014,private,13,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.551020408,United-States,lessthan50k
0.424657534,private,9,Divorced,Admin-clerical,Not-in-family,White,Female,0.295918367,United-States,lessthan50k
0,private,5,Never-married,Sales,Own-child,White,Female,0.112244898,United-States,lessthan50k
0.452054795,private,11,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.357142857,United-States,morethan50k
0.602739726,private,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0.336734694,United-States,morethan50k
0.068493151,localgov,9,Never-married,Handlers-Movers,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0,private,6,Never-married,Handlers-Movers,Own-child,White,Male,0.163265306,United-States,lessthan50k
0.438356164,selfempinc,8,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.602040816,United-States,morethan50k
0.123287671,private,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.5,United-States,lessthan50k
0.02739726,stategov,10,Never-married,Prof-Speciality,Own-child,White,Male,0.091836735,United-States,lessthan50k
0,private,7,Never-married,Other-Service,Own-child,White,Female,0.153061224,United-States,lessthan50k
0.287671233,private,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.397959184,United-States,lessthan50k
0.232876712,localgov,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,0.397959184,United-States,lessthan50k
0.465753425,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,morethan50k
0.424657534,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.418367347,United-States,morethan50k
0.630136986,private,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.02739726,private,9,Never-married,Machine-op-inspect,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.767123288,private,10,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.357142857,United-States,morethan50k
0.465753425,private,9,Divorced,Prof-Speciality,Not-in-family,White,Female,0.428571429,United-States,lessthan50k
0.506849315,private,10,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,morethan50k
0.328767123,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.260273973,selfempnotinc,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,morethan50k
0.246575342,private,3,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.397959184,United-States,lessthan50k
0.287671233,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.273972603,stategov,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,morethan50k
